name,category,latitude,longitude,city,borough,street,postal_code,state,region,review_rating,review_count,open_hours,open_hours_monday,open_hours_tuesday,open_hours_wednesday,open_hours_thursday,open_hours_friday,open_hours_saturday,price_range,open_hours_sunday,has_toilet,has_restaurant,wheelchair_accessible,good_for_kids,good_for_kids_birthday,has_parking,has_free_parking,requires_appointment,tickets_in_advance,outdoor_seating,delivery_available,dine_in,great_coffee,great_food,cash_only,google_maps_url,source,popularity_score,destination_id
Agarra Villa,Villa,-7.749958,110.395491,Yogyakarta,"Ngabean Wetan, Condong Catur, Sleman",Jl. Maskumambang No.5,55283,Special Region of Yogyakarta,Yogyakarta,4.7,135,Setiap hari: Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,Open 24 hours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Agarra+Villa/data=!4m10!3m9!1s0x2e7a5930d87d4e9f:0x59a00f770df9b9e3!5m2!4m1!1i2!8m2!3d-7.7499579!4d110.3954912!16s%2Fg%2F11js46v3wg!19sChIJn0592DBZei4R47n5DXcPoFk?authuser=0&hl=en&rclk=1,google_maps,0.7344,0x2e7a5930d87d4e9f_0x59a00f770df9b9e3
Penginapan Homestay Villa NAJAH HOUSE Jogja,Guest house,-7.843756,110.375202,Bantul Regency,"Ngoto, Bangunharjo, Sewon",Gg. Melinjo,55188,Special Region of Yogyakarta,Yogyakarta,4.8,56,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Penginapan+Homestay+Villa+NAJAH+HOUSE+Jogja/data=!4m10!3m9!1s0x2e7a575ea669293d:0x3e7f2bfcc183f96f!5m2!4m1!1i2!8m2!3d-7.8437556!4d110.375202!16s%2Fg%2F11vcxh0y23!19sChIJPSlppl5Xei4Rb_mDwfwrfz4?authuser=0&hl=en&rclk=1,google_maps,0.7159,0x2e7a575ea669293d_0x3e7f2bfcc183f96f
Villa Sambisari Yogyakarta,Villa,-7.758236,110.453371,Sleman Regency,"Sidokerto, Purwomartani, Kalasan",Jl. Sidokerto Kujon,55571,Special Region of Yogyakarta,Yogyakarta,4.9,203,Setiap hari: Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,Open 24 hours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Villa+Sambisari+Yogyakarta/data=!4m10!3m9!1s0x2e7a5b4b388d0bf1:0xa31a9a0f73d12879!5m2!4m1!1i2!8m2!3d-7.7582361!4d110.453371!16s%2Fg%2F11fk8dxygk!19sChIJ8QuNOEtbei4ReSjRcw-aGqM?authuser=0&hl=en&rclk=1,google_maps,0.7726,0x2e7a5b4b388d0bf1_0xa31a9a0f73d12879
VillAtik꧋ꦮ꦳ꦶꦭ꧀ꦭꦄꦠꦶꦏ꧀,Villa,-7.817666,110.368497,Yogyakarta City,"Brontokusuman, Mergangsan",Timuran No.160,55153,Special Region of Yogyakarta,Yogyakarta,4.6,30,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/VillAtik%EA%A7%8B%EA%A6%AE%EA%A6%B3%EA%A6%B6%EA%A6%AD%EA%A7%80%EA%A6%AD%EA%A6%84%EA%A6%A0%EA%A6%B6%EA%A6%8F%EA%A7%80/data=!4m7!3m6!1s0x2e7a570f12660c6b:0x6f3c9c41e302a35a!8m2!3d-7.8176657!4d110.3684968!16s%2Fg%2F11qmmlk8r3!19sChIJawxmEg9Xei4RWqMC40GcPG8?authuser=0&hl=en&rclk=1,google_maps,0.6702,0x2e7a570f12660c6b_0x6f3c9c41e302a35a
Trava House Villa Jogja,Villa,-7.815137,110.364978,Yogyakarta City,Mantrijeron,"Gang Cempaka, Lorong Barat Jl. Ngadinegaran MJ 3 No.45",55143,Special Region of Yogyakarta,Yogyakarta,4.7,222,Setiap hari: Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,Open 24 hours,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Trava+House+Villa+Jogja/data=!4m10!3m9!1s0x2e7a5797bc43b997:0x707cff5ea8becf56!5m2!4m1!1i2!8m2!3d-7.8151368!4d110.3649776!16s%2Fg%2F11f08gp8qk!19sChIJl7lDvJdXei4RVs--qF7_fHA?authuser=0&hl=en&rclk=1,google_maps,0.7517,0x2e7a5797bc43b997_0x707cff5ea8becf56
La Dorada by Bohemian Jogja Villas,Villa,-7.768712,110.357307,Sleman Regency,"Kragilan, Sinduadi, Mlati",Jl. Kresna No.1,55242,Special Region of Yogyakarta,Yogyakarta,5.0,473,Setiap hari: Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,Open 24 hours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/La+Dorada+by+Bohemian+Jogja+Villas/data=!4m10!3m9!1s0x2e7a599ab9fd0ae9:0xa150ac137b590872!5m2!4m1!1i2!8m2!3d-7.7687122!4d110.3573072!16s%2Fg%2F11wn_9q4pl!19sChIJ6Qr9uZpZei4RcghZexOsUKE?authuser=0&hl=en&rclk=1,google_maps,0.814,0x2e7a599ab9fd0ae9_0xa150ac137b590872
Villa Tjokro,Villa,-7.787272,110.354217,Yogyakarta City,Tegalrejo,Gg. Rajawali,55244,Special Region of Yogyakarta,Yogyakarta,4.7,48,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Villa+Tjokro/data=!4m10!3m9!1s0x2e7a5977418e7ac3:0xb15b4e2985e227ae!5m2!4m1!1i2!8m2!3d-7.7872723!4d110.3542168!16s%2Fg%2F11t04zyv5w!19sChIJw3qOQXdZei4RrifihSlOW7E?authuser=0&hl=en&rclk=1,google_maps,0.6985,0x2e7a5977418e7ac3_0xb15b4e2985e227ae
Anami Villa Jogja,Villa,-7.722965,110.393096,Sleman Regency,"Dayakan, Sardonoharjo, Ngaglik",Gang elang lll No.6,55581,Special Region of Yogyakarta,Yogyakarta,5.0,135,Setiap hari: Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,Open 24 hours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Anami+Villa+Jogja/data=!4m10!3m9!1s0x2e7a5956e7f3579d:0x524803699a23f6a8!5m2!4m1!1i2!8m2!3d-7.7229652!4d110.3930958!16s%2Fg%2F11ldc510xb!19sChIJnVfz51ZZei4RqPYjmmkDSFI?authuser=0&hl=en&rclk=1,google_maps,0.7704,0x2e7a5956e7f3579d_0x524803699a23f6a8
MAHIKA JOGJA VILLAS,Villa,-7.729737,110.383666,Sleman Regency,"Wonorejo, Sariharjo, Ngaglik","Jl. Umbul Permai, RT.01/RW.19",55581,Special Region of Yogyakarta,Yogyakarta,4.6,108,Setiap hari: Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,Open 24 hours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/MAHIKA+JOGJA+VILLAS/data=!4m10!3m9!1s0x2e7a59003378287b:0x242a79ba093d0602!5m2!4m1!1i2!8m2!3d-7.7297375!4d110.383666!16s%2Fg%2F11wfxvd7w_!19sChIJeyh4MwBZei4RAgY9Cbp5KiQ?authuser=0&hl=en&rclk=1,google_maps,0.7147,0x2e7a59003378287b_0x242a79ba093d0602
Demoska Villa Jogja With Privatepool,Hotel,-7.756217,110.359877,Sleman Regency,"Kutu Patran, Sinduadi, Mlati","Jl. Sinduadi, RT.02/RW14",55284,Special Region of Yogyakarta,Yogyakarta,4.7,162,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Demoska+Villa+Jogja+With+Privatepool/data=!4m10!3m9!1s0x2e7a596d11a98233:0x4125d87de3844bf3!5m2!4m1!1i2!8m2!3d-7.7562167!4d110.3598773!16s%2Fg%2F11v0x4xqvr!19sChIJM4KpEW1Zei4R80uE433YJUE?authuser=0&hl=en&rclk=1,google_maps,0.7408,0x2e7a596d11a98233_0x4125d87de3844bf3
Villa Pondok Terra,Villa,-7.817195,110.365604,Yogyakarta City,Mantrijeron,Jl. Ngadinegaran No.103 B,55143,Special Region of Yogyakarta,Yogyakarta,4.5,202,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Villa+Pondok+Terra/data=!4m10!3m9!1s0x2e7a57bd5b431037:0x4fbb94eb29e7dd3f!5m2!4m1!1i2!8m2!3d-7.8171954!4d110.3656042!16s%2Fg%2F11xb5pdkz!19sChIJNxBDW71Xei4RP93nKeuUu08?authuser=0&hl=en&rclk=1,google_maps,0.7244,0x2e7a57bd5b431037_0x4fbb94eb29e7dd3f
Maharani Villa Yogyakarta,Villa,-7.826842,110.35332,Bantul Regency,"Dongkelan, Panggungharjo, Sewon",Gg. Sumonegoro No.293,55188,Special Region of Yogyakarta,Yogyakarta,4.8,77,Setiap hari: Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,Open 24 hours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Maharani+Villa+Yogyakarta/data=!4m10!3m9!1s0x2e7a57295e56ed9f:0xd77ea8dc31cbdb90!5m2!4m1!1i2!8m2!3d-7.8268416!4d110.3533198!16s%2Fg%2F11g0j43s6m!19sChIJn-1WXilXei4RkNvLMdyoftc?authuser=0&hl=en&rclk=1,google_maps,0.7269,0x2e7a57295e56ed9f_0xd77ea8dc31cbdb90
Villa Muvida,Villa,-7.780332,110.355404,Yogyakarta City,"Bener, Tegalrejo",Jl. Sidomulyo No.312,55243,Special Region of Yogyakarta,Yogyakarta,4.9,74,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Villa+Muvida/data=!4m10!3m9!1s0x2e7a59d0e3b9c813:0x2c36bc96e68aca8e!5m2!4m1!1i2!8m2!3d-7.7803318!4d110.3554044!16s%2Fg%2F11rr7qcgcw!19sChIJE8i549BZei4RjsqK5pa8Niw?authuser=0&hl=en&rclk=1,google_maps,0.7375,0x2e7a59d0e3b9c813_0x2c36bc96e68aca8e
AV Villa Jogja,Villa,-7.765957,110.452665,Sleman Regency,"Kadirojo II, Purwomartani, Kalasan","6FM3+M48, Jl. Anggrek",55571,Special Region of Yogyakarta,Yogyakarta,5.0,23,Setiap hari: Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,Open 24 hours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/AV+Villa+Jogja/data=!4m10!3m9!1s0x2e7a5b003c62a70f:0x8e598a35aef3c3d!5m2!4m1!1i2!8m2!3d-7.7659572!4d110.4526652!16s%2Fg%2F11yb8b5h55!19sChIJD6diPABbei4RPTzvWqOY5Qg?authuser=0&hl=en&rclk=1,google_maps,0.7089,0x2e7a5b003c62a70f_0x8e598a35aef3c3d
Villa Sallamjogja unit Barung-Barung,Villa,-7.824241,110.356536,Yogyakarta City,"Suryodiningratan, Mantrijeron",Gg. Cempedak No.64,55141,Special Region of Yogyakarta,Yogyakarta,4.8,83,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Villa+Sallamjogja+unit+Barung-Barung/data=!4m7!3m6!1s0x2e7a578c1367efed:0x254842f4addaeaf3!8m2!3d-7.824241!4d110.356536!16s%2Fg%2F11h42p2crv!19sChIJ7e9nE4xXei4R8-rarfRCSCU?authuser=0&hl=en&rclk=1,google_maps,0.7295,0x2e7a578c1367efed_0x254842f4addaeaf3
Green Villa Jogja,Villa,-7.738623,110.405282,Sleman Regency,"Ploso Kuning V, Minomartani, Ngaglik",,55581,Special Region of Yogyakarta,Yogyakarta,5.0,189,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Green+Villa+Jogja/data=!4m7!3m6!1s0x2e7a595eb90a2b95:0x270f8b5f398760a7!8m2!3d-7.7386229!4d110.4052816!16s%2Fg%2F11m_y875tq!19sChIJlSsKuV5Zei4Rp2CHOV-LDyc?authuser=0&hl=en&rclk=1,google_maps,0.7821,0x2e7a595eb90a2b95_0x270f8b5f398760a7
kloose villa,Villa,-7.846144,110.407888,Bantul Regency,"Banjardadap, Potorono, Banguntapan","Banjardadap, Potorono, Banguntapan, Bantul Regency, Special Region of, Yogyakarta",55194,Special Region of Yogyakarta,Yogyakarta,4.8,26,,,,,,,,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/kloose+villa/data=!4m7!3m6!1s0x2e7a573435189317:0x3cc35d3d74e5a303!8m2!3d-7.846144!4d110.4078876!16s%2Fg%2F11xk_4jz8c!19sChIJF5MYNTRXei4RA6PldD1dwzw?authuser=0&hl=en&rclk=1,google_maps,0.6892,0x2e7a573435189317_0x3cc35d3d74e5a303
Villa Amalura,Lodging,-7.830773,110.375653,Yogyakarta City,"Sorosutan, Umbulharjo",Jl. Wirosaban Barat No.88,55162,Special Region of Yogyakarta,Yogyakarta,4.7,142,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Villa+Amalura/data=!4m10!3m9!1s0x2e7a575fa4d59855:0x67835d3b367611a3!5m2!4m1!1i2!8m2!3d-7.8307726!4d110.3756532!16s%2Fg%2F11km0x_r3k!19sChIJVZjVpF9Xei4RoxF2Njtdg2c?authuser=0&hl=en&rclk=1,google_maps,0.7362,0x2e7a575fa4d59855_0x67835d3b367611a3
Barefoot Stonehouse Villa Jogja,Villa,-7.698325,110.443861,Sleman Regency,"Ngentak, Umbulmartani, Ngemplak",,55584,Special Region of Yogyakarta,Yogyakarta,5.0,15,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Barefoot+Stonehouse+Villa+Jogja/data=!4m7!3m6!1s0x2e7a5d1e30e06541:0x93e7688dc92816ec!8m2!3d-7.6983253!4d110.4438608!16s%2Fg%2F11x202wm8h!19sChIJQWXgMB5dei4R7BYoyY1o55M?authuser=0&hl=en&rclk=1,google_maps,0.6941,0x2e7a5d1e30e06541_0x93e7688dc92816ec
Villa Ruang Rindu Malioboro,Homestay,-7.797824,110.371811,Yogyakarta City,"Purwokinanti, Pakualaman",Jalan Gajah Mada Purwokinanti PA 1/223 RT26/RW5,55112,Special Region of Yogyakarta,Yogyakarta,4.8,47,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Villa+Ruang+Rindu+Malioboro/data=!4m10!3m9!1s0x2e7a571e9530db93:0x1aecd8c8be6509ec!5m2!4m1!1i2!8m2!3d-7.7978241!4d110.3718115!16s%2Fg%2F11trbytprv!19sChIJk9swlR5Xei4R7AllvsjY7Bo?authuser=0&hl=en&rclk=1,google_maps,0.7098,0x2e7a571e9530db93_0x1aecd8c8be6509ec
VILLACANTIK YOGYAKARTA,Hotel,-7.949239,110.335027,Bantul Regency,"Monggang, Srihardono, Pundong","Desa Grudo Tempel, RT 003 Pedukuhan",55771,Special Region of Yogyakarta,Yogyakarta,4.9,89,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/VILLACANTIK+YOGYAKARTA/data=!4m10!3m9!1s0x2e7a558bfc3a4a71:0x573746340734794!5m2!4m1!1i2!8m2!3d-7.9492394!4d110.3350272!16s%2Fg%2F11pxhfdpq8!19sChIJcUo6_ItVei4RlEdzQGN0cwU?authuser=0&hl=en&rclk=1,google_maps,0.744,0x2e7a558bfc3a4a71_0x573746340734794
VILLA DI BALI JOGJA,Villa,-7.77921,110.346815,Sleman Regency,"Kwarasan, Nogotirto, Gamping",Jl. Kajor Baru No.55592,55592,Special Region of Yogyakarta,Yogyakarta,4.9,1270,Setiap hari: Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,Open 24 hours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/VILLA+DI+BALI+JOGJA/data=!4m10!3m9!1s0x2e7a59adfa9983bd:0xc6bdd36fac4bf293!5m2!4m1!1i2!8m2!3d-7.7792104!4d110.3468148!16s%2Fg%2F11rmvcv272!19sChIJvYOZ-q1Zei4Rk_JLrG_TvcY?authuser=0&hl=en&rclk=1,google_maps,0.8363,0x2e7a59adfa9983bd_0xc6bdd36fac4bf293
Raintree Boutique Villa & Gallery,Villa,-7.792222,110.389444,Yogyakarta City,"Baciro, Gondokusuman",Jl. Melati Wetan No.42,55225,Special Region of Yogyakarta,Yogyakarta,4.6,210,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Raintree+Boutique+Villa+%26+Gallery/data=!4m10!3m9!1s0x2e7a59d776faaaab:0xef18d5fe87670f5!5m2!4m1!1i2!8m2!3d-7.7922222!4d110.3894444!16s%2Fg%2F11cssbgx42!19sChIJq6r6dtdZei4R9XB26F-N8Q4?authuser=0&hl=en&rclk=1,google_maps,0.7378,0x2e7a59d776faaaab_0xef18d5fe87670f5
Sakha Villa Jogja With Privatepool,Villa,-7.768772,110.365036,Sleman Regency,"Kutu Dukuh, Sinduadi, Mlati",69J8+G2X,55241,Special Region of Yogyakarta,Yogyakarta,4.6,63,Setiap hari: Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,Open 24 hours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Sakha+Villa+Jogja+With+Privatepool/data=!4m10!3m9!1s0x2e7a59006cb45dbb:0x7282ed7fb938ffe8!5m2!4m1!1i2!8m2!3d-7.7687723!4d110.3650361!16s%2Fg%2F11ygmyrhsf!19sChIJu120bABZei4R6P84uX_tgnI?authuser=0&hl=en&rclk=1,google_maps,0.6959,0x2e7a59006cb45dbb_0x7282ed7fb938ffe8
Putih Kaca Villa,Villa,-7.775756,110.425046,Yogyakarta,"Demangan, Maguwoharjo, Depok","Jl. Sidodadi I, RT.07/RW.20",55282,Special Region of Yogyakarta,Yogyakarta,5.0,37,Setiap hari: Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,Open 24 hours,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Putih+Kaca+Villa/data=!4m10!3m9!1s0x2e7a590028c4c93f:0x876b8e7fdd0e6e1e!5m2!4m1!1i2!8m2!3d-7.7757565!4d110.4250456!16s%2Fg%2F11w29djxv3!19sChIJP8nEKABZei4RHm4O3X-Oa4c?authuser=0&hl=en&rclk=1,google_maps,0.7255,0x2e7a590028c4c93f_0x876b8e7fdd0e6e1e
Villa Tiga Negri,Villa,-7.81719,110.35795,Yogyakarta City,"Suryodiningratan, Mantrijeron","Jl. Pugeran No.25, RT.10/RW.3",55141,Special Region of Yogyakarta,Yogyakarta,5.0,58,Setiap hari: Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,Open 24 hours,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Villa+Tiga+Negri/data=!4m10!3m9!1s0x2e7a5700748ad243:0x48ec44074dbd6a2d!5m2!4m1!1i2!8m2!3d-7.8171902!4d110.3579497!16s%2Fg%2F11w36m1jcq!19sChIJQ9KKdABXei4RLWq9TQdE7Eg?authuser=0&hl=en&rclk=1,google_maps,0.7411,0x2e7a5700748ad243_0x48ec44074dbd6a2d
Namastay by Suasana Villa,Villa,-7.860225,110.3495,Bantul Regency,"Geneng, Panggungharjo, Sewon",Jl. Geneng No.4,55188,Special Region of Yogyakarta,Yogyakarta,4.9,70,Setiap hari: Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,Open 24 hours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Namastay+by+Suasana+Villa/data=!4m10!3m9!1s0x2e7a57a714a49ed3:0xf9218683b6bd3468!5m2!4m1!1i2!8m2!3d-7.8602254!4d110.3495002!16s%2Fg%2F11srp9fxg6!19sChIJ056kFKdXei4RaDS9toOGIfk?authuser=0&hl=en&rclk=1,google_maps,0.7356,0x2e7a57a714a49ed3_0xf9218683b6bd3468
Seva Villa Jogja,Hotel,-7.727049,110.378253,Sleman Regency,"Tegal Rejo, Sariharjo, Ngaglik",Jl. Sherdia No.B.1,55581,Special Region of Yogyakarta,Yogyakarta,4.9,14,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Seva+Villa+Jogja/data=!4m10!3m9!1s0x2e7a59c19c02cf45:0x70e0b739cd0817b6!5m2!4m1!1i2!8m2!3d-7.7270488!4d110.3782528!16s%2Fg%2F11ylw1nb4k!19sChIJRc8CnMFZei4RthcIzTm34HA?authuser=0&hl=en&rclk=1,google_maps,0.6797,0x2e7a59c19c02cf45_0x70e0b739cd0817b6
Villa Roemah Wina,Villa,-7.796418,110.376345,Yogyakarta City,"Bausasran, Danurejan",Jl. Bausasran No.935,55166,Special Region of Yogyakarta,Yogyakarta,4.9,75,Setiap hari: Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,Open 24 hours,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Villa+Roemah+Wina/data=!4m7!3m6!1s0x2e7a5792a320960f:0x1fd821cc4c0f07e2!8m2!3d-7.7964185!4d110.3763455!16s%2Fg%2F11s3bzcxf8!19sChIJD5Ygo5JXei4R4gcPTMwh2B8?authuser=0&hl=en&rclk=1,google_maps,0.738,0x2e7a5792a320960f_0x1fd821cc4c0f07e2
Eze Villa Jogja,Hotel,-7.773509,110.359829,Yogyakarta City,"Kricak, Tegalrejo",,55242,Special Region of Yogyakarta,Yogyakarta,4.9,37,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Eze+Villa+Jogja/data=!4m10!3m9!1s0x2e7a590023ccc513:0x8b10b82618e3fcf2!5m2!4m1!1i2!8m2!3d-7.7735088!4d110.3598295!16s%2Fg%2F11y1hwx59m!19sChIJE8XMIwBZei4R8vzjGCa4EIs?authuser=0&hl=en&rclk=1,google_maps,0.7135,0x2e7a590023ccc513_0x8b10b82618e3fcf2
Ubu Villa Casablanca,Villa,-7.735562,110.375437,Yogyakarta,,,,Special Region of Yogyakarta,Yogyakarta,4.7,16,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Ubu+Villa+Casablanca/data=!4m7!3m6!1s0x2e7a59eff9b7bdc5:0x584ff1c934b5f04!8m2!3d-7.7355625!4d110.3754375!16s%2Fg%2F11s49pflrp!19sChIJxb23-e9Zei4RBF9Lkxz_hAU?authuser=0&hl=en&rclk=1,google_maps,0.6603,0x2e7a59eff9b7bdc5_0x584ff1c934b5f04
Ubu Villa Gito Gati,Villa,-7.709174,110.37124,Sleman Regency,"Berkisan, Pandowoharjo, Sleman",Jl. Griya Taman Asri,55512,Special Region of Yogyakarta,Yogyakarta,4.8,141,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Ubu+Villa+Gito+Gati/data=!4m10!3m9!1s0x2e7a5fd1e79958a9:0x5d7bfb60322eb9!5m2!4m1!1i2!8m2!3d-7.7091743!4d110.3712396!16s%2Fg%2F11mpc72l03!19sChIJqViZ59Ffei4RuS4yYPt7XQA?authuser=0&hl=en&rclk=1,google_maps,0.7479,0x2e7a5fd1e79958a9_0x5d7bfb60322eb9
Weha Villa,Hotel,-7.794537,110.452911,Sleman Regency,"Pondok, Kalitirto, Berbah",Jl. Utama Pd. Kulon,55573,Special Region of Yogyakarta,Yogyakarta,4.8,102,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Weha+Villa/data=!4m10!3m9!1s0x2e7a51ff1e237445:0x998c4e549f28b47d!5m2!4m1!1i2!8m2!3d-7.794537!4d110.4529105!16s%2Fg%2F11sv71hxtd!19sChIJRXQjHv9Rei4RfbQon1ROjJk?authuser=0&hl=en&rclk=1,google_maps,0.7367,0x2e7a51ff1e237445_0x998c4e549f28b47d
Luxor Villa Jogja Private Pool | Villa Jogja untuk Rombongan,Villa,-7.716928,110.376024,Yogyakarta,"Tambak Rejo, Sariharjo, Ngaglik",Jl. Gito Gati,55581,Special Region of Yogyakarta,Yogyakarta,5.0,29,Setiap hari: Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,Open 24 hours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Luxor+Villa+Jogja+Private+Pool+%7C+Villa+Jogja+untuk+Rombongan/data=!4m10!3m9!1s0x2e7a5961b48eb597:0x2b2f0bb981310b49!5m2!4m1!1i2!8m2!3d-7.7169276!4d110.3760237!16s%2Fg%2F11wth8hn3x!19sChIJl7WOtGFZei4RSQsxgbkLLys?authuser=0&hl=en&rclk=1,google_maps,0.717,0x2e7a5961b48eb597_0x2b2f0bb981310b49
The Lavana Infinity Jogja Villa,Hotel,-7.727567,110.446789,Sleman Regency,"Kauman, Selomartani, Kalasan",,55571,Special Region of Yogyakarta,Yogyakarta,5.0,21,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/The+Lavana+Infinity+Jogja+Villa/data=!4m10!3m9!1s0x2e7a5b14a3354c3f:0xd442406d2be4a8b5!5m2!4m1!1i2!8m2!3d-7.7275667!4d110.4467892!16s%2Fg%2F11msxd9xv4!19sChIJP0w1oxRbei4RtajkK21AQtQ?authuser=0&hl=en&rclk=1,google_maps,0.7058,0x2e7a5b14a3354c3f_0xd442406d2be4a8b5
El Saba Villa,Villa,-7.659988,110.40443,Sleman Regency,"magersari, Candibinangun, Pakem",Jl. Pakem - Turi No.km.2,55582,Special Region of Yogyakarta,Yogyakarta,4.9,35,Setiap hari: Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,Open 24 hours,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/El+Saba+Villa/data=!4m7!3m6!1s0x2e7a5f402fc34a93:0xea6165a787979c00!8m2!3d-7.6599883!4d110.4044296!16s%2Fg%2F11tdspc2pm!19sChIJk0rDL0Bfei4RAJyXh6dlYeo?authuser=0&hl=en&rclk=1,google_maps,0.7115,0x2e7a5f402fc34a93_0xea6165a787979c00
